rt,choice,condition
0.9860000000000004,1,positive_high_dominance
0.7440000000000003,1,positive_high_dominance
2.3479999999998853,1,positive_high_dominance
0.9570000000000005,0,positive_high_dominance
0.6700000000000003,1,positive_high_dominance
2.295999999999891,0,positive_high_dominance
0.8520000000000003,0,positive_high_dominance
1.651999999999962,1,positive_high_dominance
1.1490000000000007,1,positive_high_dominance
0.4840000000000001,1,positive_high_dominance
2.8019999999998353,1,positive_high_dominance
1.2430000000000008,1,positive_high_dominance
0.6920000000000003,1,positive_high_dominance
0.9100000000000004,0,positive_high_dominance
0.8030000000000004,1,positive_high_dominance
1.2830000000000008,1,positive_high_dominance
1.795999999999946,1,positive_high_dominance
0.9310000000000005,1,positive_high_dominance
0.9440000000000004,1,positive_high_dominance
0.6160000000000002,1,positive_high_dominance
1.8569999999999394,1,positive_high_dominance
0.5840000000000002,1,positive_high_dominance
0.7980000000000004,0,positive_high_dominance
1.0650000000000006,1,positive_high_dominance
0.7870000000000004,1,positive_high_dominance
1.1550000000000007,1,positive_high_dominance
1.4569999999999834,0,positive_high_dominance
0.5480000000000002,1,positive_high_dominance
1.2090000000000007,1,positive_high_dominance
1.3229999999999982,1,positive_high_dominance
1.1360000000000006,1,positive_high_dominance
0.6220000000000002,1,positive_high_dominance
0.6760000000000003,1,positive_high_dominance
0.7560000000000003,1,positive_high_dominance
0.9470000000000005,1,positive_high_dominance
0.6410000000000002,1,positive_high_dominance
1.5849999999999693,1,positive_high_dominance
1.0420000000000005,1,positive_high_dominance
0.8360000000000003,1,positive_high_dominance
1.6369999999999636,1,positive_high_dominance
0.9800000000000004,1,positive_high_dominance
0.7920000000000004,1,positive_high_dominance
0.8370000000000004,1,positive_high_dominance
0.8410000000000004,1,positive_high_dominance
1.3479999999999954,1,positive_high_dominance
1.4869999999999801,1,positive_high_dominance
0.7840000000000004,1,positive_high_dominance
1.1950000000000007,1,positive_high_dominance
0.8860000000000003,1,positive_high_dominance
2.0569999999999173,1,positive_high_dominance
0.9610000000000005,1,positive_high_dominance
1.1310000000000007,1,positive_high_dominance
5.336000000000016,0,positive_high_dominance
0.8200000000000003,1,positive_high_dominance
0.7630000000000003,1,positive_high_dominance
1.9469999999999295,1,positive_high_dominance
1.5919999999999686,1,positive_high_dominance
1.5189999999999766,1,positive_high_dominance
1.2990000000000008,1,positive_high_dominance
0.9950000000000006,1,positive_high_dominance
1.1490000000000007,1,positive_high_dominance
0.8430000000000004,1,positive_high_dominance
1.0740000000000005,1,positive_high_dominance
0.5540000000000002,1,positive_high_dominance
0.6960000000000003,1,positive_high_dominance
0.4180000000000001,1,positive_high_dominance
2.5889999999998587,1,positive_high_dominance
0.7470000000000003,1,positive_high_dominance
1.307,1,positive_high_dominance
0.8420000000000003,1,positive_high_dominance
0.7300000000000003,1,positive_high_dominance
0.8950000000000005,1,positive_high_dominance
0.9380000000000004,1,positive_high_dominance
0.5310000000000001,1,positive_high_dominance
1.4279999999999866,1,positive_high_dominance
1.4139999999999882,1,positive_high_dominance
1.5749999999999704,1,positive_high_dominance
0.6290000000000002,1,positive_high_dominance
1.415999999999988,0,positive_high_dominance
1.8319999999999421,1,positive_high_dominance
0.7420000000000003,1,positive_high_dominance
0.4840000000000001,0,positive_high_dominance
0.45000000000000007,1,positive_high_dominance
1.1620000000000006,1,positive_high_dominance
1.3839999999999915,1,positive_high_dominance
2.2149999999999,0,positive_high_dominance
0.5640000000000002,1,positive_high_dominance
1.6109999999999665,1,positive_high_dominance
1.7299999999999534,1,positive_high_dominance
0.9200000000000004,1,positive_high_dominance
0.8070000000000004,1,positive_high_dominance
0.8870000000000005,1,positive_high_dominance
0.8380000000000003,1,positive_high_dominance
1.5349999999999748,1,positive_high_dominance
0.7460000000000003,1,positive_high_dominance
1.7289999999999535,1,positive_high_dominance
1.7669999999999493,1,positive_high_dominance
0.6400000000000002,1,positive_high_dominance
0.5850000000000002,1,positive_high_dominance
0.4740000000000001,1,positive_high_dominance
1.3079999999999998,1,positive_high_dominance
1.832999999999942,1,positive_high_dominance
1.1520000000000006,1,positive_high_dominance
0.8300000000000003,1,positive_high_dominance
0.6180000000000002,0,positive_high_dominance
0.5480000000000002,1,positive_high_dominance
0.5110000000000001,1,positive_high_dominance
0.5380000000000001,1,positive_high_dominance
1.9499999999999291,1,positive_high_dominance
1.5949999999999682,1,positive_high_dominance
0.7040000000000003,1,positive_high_dominance
3.2099999999997904,1,positive_high_dominance
1.3719999999999928,1,positive_high_dominance
1.3010000000000006,1,positive_high_dominance
1.0420000000000005,1,positive_high_dominance
1.586999999999969,1,positive_high_dominance
1.715999999999955,1,positive_high_dominance
0.7310000000000003,0,positive_high_dominance
0.44600000000000006,1,positive_high_dominance
0.7770000000000004,1,positive_high_dominance
1.2360000000000007,1,positive_high_dominance
0.9910000000000005,1,positive_high_dominance
1.904999999999934,1,positive_high_dominance
1.3619999999999939,1,positive_high_dominance
1.1850000000000007,1,positive_high_dominance
0.44900000000000007,1,positive_high_dominance
1.9019999999999344,1,positive_high_dominance
0.6650000000000003,1,positive_high_dominance
1.0920000000000005,1,positive_high_dominance
1.642999999999963,1,positive_high_dominance
0.6990000000000003,1,positive_high_dominance
0.5270000000000001,1,positive_high_dominance
1.6289999999999645,1,positive_high_dominance
0.5230000000000001,1,positive_high_dominance
1.3139999999999992,1,positive_high_dominance
0.5860000000000002,1,positive_high_dominance
1.4459999999999846,1,positive_high_dominance
0.9460000000000004,1,positive_high_dominance
1.587999999999969,1,positive_high_dominance
0.7900000000000004,1,positive_high_dominance
1.0180000000000005,0,positive_high_dominance
1.8639999999999386,1,positive_high_dominance
0.7870000000000004,0,positive_high_dominance
1.85099999999994,1,positive_high_dominance
0.6500000000000002,1,positive_high_dominance
0.5980000000000002,0,positive_high_dominance
0.5300000000000001,1,positive_high_dominance
0.5480000000000002,1,positive_high_dominance
1.2640000000000007,1,positive_high_dominance
0.5700000000000002,0,positive_high_dominance
0.8290000000000004,0,positive_high_dominance
3.158999999999796,1,positive_high_dominance
1.6709999999999599,1,positive_high_dominance
2.66899999999985,0,positive_high_dominance
1.8319999999999421,1,positive_high_dominance
2.0899999999999137,1,positive_high_dominance
0.5100000000000001,1,positive_high_dominance
0.5290000000000001,1,positive_high_dominance
2.1849999999999032,1,positive_high_dominance
0.9820000000000004,1,positive_high_dominance
0.5480000000000002,1,positive_high_dominance
0.4790000000000001,1,positive_high_dominance
0.5980000000000002,1,positive_high_dominance
2.9829999999998154,1,positive_high_dominance
0.7360000000000003,1,positive_high_dominance
0.9100000000000004,1,positive_high_dominance
2.2569999999998953,1,positive_high_dominance
2.541999999999864,1,positive_high_dominance
0.7420000000000003,1,positive_high_dominance
0.8830000000000005,1,positive_high_dominance
0.5550000000000002,1,positive_high_dominance
0.5740000000000002,1,positive_high_dominance
0.4930000000000001,1,positive_high_dominance
0.5310000000000001,1,positive_high_dominance
0.8470000000000004,0,positive_high_dominance
0.8590000000000004,1,positive_high_dominance
1.5379999999999745,1,positive_high_dominance
1.0300000000000005,1,positive_high_dominance
0.9640000000000004,1,positive_high_dominance
0.7160000000000003,1,positive_high_dominance
0.3940000000000001,1,positive_high_dominance
1.2320000000000007,1,positive_high_dominance
0.5620000000000002,1,positive_high_dominance
1.1790000000000007,1,positive_high_dominance
1.0500000000000005,1,positive_high_dominance
0.9280000000000004,1,positive_high_dominance
0.6290000000000002,0,positive_high_dominance
0.8720000000000003,1,positive_high_dominance
1.4209999999999874,1,positive_high_dominance
4.231999999999678,1,positive_high_dominance
4.559999999999757,1,positive_high_dominance
0.8510000000000004,1,positive_high_dominance
0.7660000000000003,1,positive_high_dominance
0.9980000000000004,1,positive_high_dominance
2.2819999999998926,1,positive_high_dominance
1.1230000000000007,1,positive_high_dominance
0.6120000000000002,1,positive_high_dominance
0.4960000000000001,1,positive_high_dominance
1.0200000000000005,1,positive_high_dominance
0.5510000000000002,1,positive_high_dominance
0.8100000000000003,1,positive_high_dominance
2.5469999999998634,1,positive_high_dominance
0.7110000000000003,1,positive_high_dominance
0.5660000000000002,0,positive_high_dominance
1.1800000000000006,1,positive_high_dominance
1.1850000000000007,1,positive_high_dominance
0.9850000000000005,1,positive_high_dominance
0.4900000000000001,0,positive_high_dominance
0.7710000000000004,1,positive_high_dominance
0.6260000000000002,0,positive_high_dominance
0.7360000000000003,0,positive_high_dominance
0.5510000000000002,1,positive_high_dominance
0.7200000000000003,1,positive_high_dominance
1.1160000000000005,1,positive_high_dominance
0.6380000000000002,1,positive_high_dominance
1.1270000000000007,1,positive_high_dominance
0.8050000000000004,1,positive_high_dominance
0.9160000000000004,1,positive_high_dominance
0.6040000000000002,0,positive_high_dominance
2.4449999999998746,1,positive_high_dominance
0.9600000000000004,1,positive_high_dominance
1.0650000000000006,1,positive_high_dominance
0.6560000000000002,1,positive_high_dominance
1.5439999999999738,1,positive_high_dominance
0.6610000000000003,1,positive_high_dominance
0.7910000000000004,1,positive_high_dominance
1.2460000000000007,1,positive_high_dominance
0.5970000000000002,1,positive_high_dominance
0.8240000000000003,0,positive_high_dominance
0.9320000000000004,1,positive_high_dominance
0.8260000000000003,1,positive_high_dominance
1.5569999999999724,0,positive_high_dominance
0.45600000000000007,1,positive_high_dominance
0.7880000000000004,1,positive_high_dominance
0.8320000000000003,1,positive_high_dominance
0.4690000000000001,1,positive_high_dominance
0.6480000000000002,1,positive_high_dominance
1.0930000000000006,1,positive_high_dominance
0.7400000000000003,1,positive_high_dominance
4.480999999999731,1,positive_high_dominance
1.2620000000000007,0,positive_high_dominance
1.5659999999999714,0,positive_high_dominance
0.8040000000000003,1,positive_high_dominance
0.7310000000000003,1,positive_high_dominance
0.7860000000000004,1,positive_high_dominance
0.4970000000000001,1,positive_high_dominance
0.6220000000000002,1,positive_high_dominance
1.8839999999999364,1,positive_high_dominance
0.7490000000000003,0,positive_high_dominance
0.6070000000000002,1,positive_high_dominance
1.468999999999982,1,positive_high_dominance
1.2320000000000007,1,positive_high_dominance
0.9050000000000005,1,positive_high_dominance
0.7870000000000004,1,positive_high_dominance
1.8619999999999388,1,positive_high_dominance
1.66899999999996,0,positive_high_dominance
0.7360000000000003,0,positive_high_dominance
0.7430000000000003,1,positive_high_dominance
0.6120000000000002,1,positive_high_dominance
1.0100000000000005,1,positive_high_dominance
0.7020000000000003,1,positive_high_dominance
0.6990000000000003,1,positive_high_dominance
1.895999999999935,1,positive_high_dominance
0.5120000000000001,1,positive_high_dominance
0.6650000000000003,1,positive_high_dominance
0.7400000000000003,1,positive_high_dominance
0.9950000000000006,1,positive_high_dominance
0.8750000000000004,1,positive_high_dominance
1.1900000000000006,1,positive_high_dominance
0.9750000000000005,1,positive_high_dominance
0.5180000000000001,1,positive_high_dominance
0.7960000000000004,1,positive_high_dominance
1.1100000000000005,1,positive_high_dominance
0.4960000000000001,1,positive_high_dominance
0.6970000000000003,0,positive_high_dominance
0.6250000000000002,1,positive_high_dominance
2.6349999999998537,1,positive_high_dominance
0.5220000000000001,1,positive_high_dominance
1.2300000000000006,0,positive_high_dominance
0.5270000000000001,1,positive_high_dominance
0.7730000000000004,1,positive_high_dominance
0.9960000000000004,1,positive_high_dominance
1.0650000000000006,0,positive_high_dominance
1.1960000000000006,1,positive_high_dominance
0.7730000000000004,1,positive_high_dominance
0.6780000000000003,1,positive_high_dominance
0.8290000000000004,1,positive_high_dominance
0.4110000000000001,1,positive_high_dominance
0.5320000000000001,1,positive_high_dominance
0.7790000000000004,1,positive_high_dominance
1.1270000000000007,1,positive_high_dominance
1.432999999999986,1,positive_high_dominance
0.6000000000000002,1,positive_high_dominance
0.6080000000000002,1,positive_high_dominance
1.2250000000000008,0,positive_high_dominance
0.5140000000000001,1,positive_high_dominance
0.7040000000000003,1,positive_high_dominance
1.0100000000000005,1,positive_high_dominance
0.9230000000000005,0,positive_high_dominance
0.7390000000000003,1,positive_high_dominance
0.8000000000000003,0,positive_high_dominance
2.5839999999998593,1,positive_high_dominance
0.5940000000000002,0,positive_high_dominance
0.8450000000000004,1,positive_high_dominance
1.1140000000000005,1,positive_high_dominance
0.8500000000000003,0,positive_high_dominance
3.5729999999997504,1,positive_high_dominance
2.2179999999998996,1,positive_high_dominance
0.43000000000000005,1,positive_high_dominance
0.8300000000000003,1,positive_high_dominance
0.9400000000000004,1,positive_high_dominance
1.4349999999999858,1,positive_high_dominance
0.9110000000000005,1,positive_high_dominance
0.4780000000000001,0,positive_high_dominance
0.7370000000000003,1,positive_high_dominance
0.5270000000000001,1,positive_high_dominance
2.348999999999885,1,positive_high_dominance
0.7270000000000003,1,positive_high_dominance
0.8740000000000003,1,positive_high_dominance
0.4160000000000001,1,positive_high_dominance
0.5430000000000001,1,positive_high_dominance
1.0200000000000005,1,positive_high_dominance
1.1150000000000007,1,positive_high_dominance
1.2630000000000008,1,positive_high_dominance
1.2320000000000007,1,positive_high_dominance
1.1090000000000007,1,positive_high_dominance
0.6340000000000002,1,positive_high_dominance
1.5109999999999775,1,positive_high_dominance
1.5949999999999682,1,positive_high_dominance
0.7230000000000003,1,positive_high_dominance
0.5340000000000001,0,positive_high_dominance
0.5890000000000002,1,positive_high_dominance
1.1960000000000006,1,positive_high_dominance
0.6410000000000002,1,positive_high_dominance
0.9560000000000004,0,positive_high_dominance
0.4650000000000001,1,positive_high_dominance
1.3719999999999928,1,positive_high_dominance
1.9759999999999263,1,positive_high_dominance
0.7980000000000004,1,positive_high_dominance
0.7320000000000003,0,positive_high_dominance
1.2860000000000007,1,positive_high_dominance
1.3819999999999917,1,positive_high_dominance
1.2400000000000007,1,positive_high_dominance
0.7000000000000003,1,positive_high_dominance
0.5790000000000002,1,positive_high_dominance
1.2160000000000006,1,positive_high_dominance
0.5470000000000002,1,positive_high_dominance
1.4729999999999817,1,positive_high_dominance
0.6630000000000003,1,positive_high_dominance
0.5810000000000002,1,positive_high_dominance
0.5150000000000001,1,positive_high_dominance
1.532999999999975,1,positive_high_dominance
1.0210000000000006,1,positive_high_dominance
0.6580000000000003,1,positive_high_dominance
0.6540000000000002,1,positive_high_dominance
0.6450000000000002,1,positive_high_dominance
0.4800000000000001,1,positive_high_dominance
0.6520000000000002,1,positive_high_dominance
0.6500000000000002,1,positive_high_dominance
0.4930000000000001,1,positive_high_dominance
2.2809999999998927,1,positive_high_dominance
0.6680000000000003,0,positive_high_dominance
0.8450000000000004,1,positive_high_dominance
2.0379999999999194,1,positive_high_dominance
0.6160000000000002,1,positive_high_dominance
0.7040000000000003,1,positive_high_dominance
0.8870000000000005,1,positive_high_dominance
0.7070000000000003,1,positive_high_dominance
1.7039999999999562,1,positive_high_dominance
5.008999999999907,1,positive_high_dominance
0.7200000000000003,1,positive_high_dominance
0.8260000000000003,1,positive_high_dominance
0.6940000000000003,1,positive_high_dominance
0.5270000000000001,1,positive_high_dominance
2.085999999999914,1,positive_high_dominance
0.7540000000000003,1,positive_high_dominance
0.6120000000000002,1,positive_high_dominance
0.8520000000000003,1,positive_high_dominance
1.6029999999999673,1,positive_high_dominance
1.9529999999999288,0,positive_high_dominance
0.5110000000000001,1,positive_high_dominance
1.7499999999999512,1,positive_high_dominance
1.1080000000000005,1,positive_high_dominance
1.0010000000000006,0,positive_high_dominance
0.7550000000000003,1,positive_high_dominance
1.0050000000000006,1,positive_high_dominance
0.7450000000000003,1,positive_high_dominance
0.5940000000000002,1,positive_high_dominance
1.1590000000000007,1,positive_high_dominance
1.0940000000000005,1,positive_high_dominance
0.7040000000000003,0,positive_high_dominance
1.1500000000000006,1,positive_high_dominance
1.8739999999999375,1,positive_high_dominance
0.8570000000000004,1,positive_high_dominance
1.9109999999999334,1,positive_high_dominance
0.5060000000000001,0,positive_high_dominance
0.7960000000000004,1,positive_high_dominance
0.8220000000000003,1,positive_high_dominance
0.8220000000000003,1,positive_high_dominance
0.6310000000000002,0,positive_high_dominance
0.8300000000000003,1,positive_high_dominance
2.3099999999998895,1,positive_high_dominance
0.6670000000000003,1,positive_high_dominance
0.6910000000000003,1,positive_high_dominance
0.5670000000000002,1,positive_high_dominance
0.8890000000000005,1,positive_high_dominance
0.6250000000000002,1,positive_high_dominance
0.6170000000000002,1,positive_high_dominance
0.8290000000000004,1,positive_high_dominance
0.6730000000000003,1,positive_high_dominance
2.368999999999883,1,positive_high_dominance
0.8350000000000004,1,positive_high_dominance
0.9600000000000004,1,positive_high_dominance
0.5410000000000001,1,positive_high_dominance
0.7780000000000004,1,positive_high_dominance
1.3369999999999966,1,positive_high_dominance
0.6970000000000003,1,positive_high_dominance
1.0580000000000005,1,positive_high_dominance
2.1549999999999065,1,positive_high_dominance
0.9060000000000004,1,positive_high_dominance
0.7280000000000003,1,positive_high_dominance
0.5580000000000002,1,positive_high_dominance
0.6090000000000002,1,positive_high_dominance
1.2120000000000006,1,positive_high_dominance
1.1480000000000006,0,positive_high_dominance
0.5630000000000002,1,positive_high_dominance
0.4970000000000001,1,positive_high_dominance
1.0960000000000005,1,positive_high_dominance
2.711999999999845,1,positive_high_dominance
0.4960000000000001,0,positive_high_dominance
1.3439999999999959,1,positive_high_dominance
2.7369999999998424,1,positive_high_dominance
0.8190000000000004,1,positive_high_dominance
1.6359999999999637,1,positive_high_dominance
0.5480000000000002,1,positive_high_dominance
1.2280000000000006,1,positive_high_dominance
0.9780000000000004,1,positive_high_dominance
0.6440000000000002,1,positive_high_dominance
0.5340000000000001,1,positive_high_dominance
2.0259999999999208,0,positive_high_dominance
1.7899999999999467,0,positive_high_dominance
0.9580000000000004,1,positive_high_dominance
0.4690000000000001,1,positive_high_dominance
0.8750000000000004,1,positive_high_dominance
0.9480000000000004,1,positive_high_dominance
1.3010000000000006,0,positive_high_dominance
1.6669999999999603,1,positive_high_dominance
0.5710000000000002,1,positive_high_dominance
5.276999999999997,1,positive_high_dominance
0.8160000000000003,1,positive_high_dominance
0.9000000000000004,1,positive_high_dominance
1.0130000000000006,1,positive_high_dominance
1.2370000000000008,1,positive_high_dominance
1.6629999999999607,1,positive_high_dominance
0.9780000000000004,0,positive_high_dominance
2.612999999999856,1,positive_high_dominance
0.7570000000000003,1,positive_high_dominance
0.6920000000000003,1,positive_high_dominance
0.7270000000000003,1,positive_high_dominance
0.37800000000000006,1,positive_high_dominance
0.5730000000000002,1,positive_high_dominance
1.2870000000000008,1,positive_high_dominance
1.0940000000000005,1,positive_high_dominance
0.4690000000000001,0,positive_high_dominance
1.0730000000000006,1,positive_high_dominance
1.2660000000000007,1,positive_high_affiliation
0.7040000000000003,1,positive_high_affiliation
0.6220000000000002,1,positive_high_affiliation
0.7520000000000003,0,positive_high_affiliation
0.6820000000000003,1,positive_high_affiliation
1.1970000000000007,1,positive_high_affiliation
1.6109999999999665,1,positive_high_affiliation
2.412999999999878,1,positive_high_affiliation
1.5819999999999697,1,positive_high_affiliation
1.0670000000000006,1,positive_high_affiliation
0.6390000000000002,1,positive_high_affiliation
0.9290000000000005,1,positive_high_affiliation
1.2660000000000007,1,positive_high_affiliation
1.4229999999999872,1,positive_high_affiliation
1.8569999999999394,1,positive_high_affiliation
0.7030000000000003,1,positive_high_affiliation
